vendor,price,cat1,cat2,cat3,title
theshop,0.000208,Other products,Digital items,Guides and tutorials,'♕ PSYCHEDELIC MUSHROOMS GUIDES ♕'
gonnahappen,0.009039,Drugs,Cannabis,Weed,'7g super lemon haze same day shipping'
nordic,0.032636,Drugs,Empathogens,MDMA,'MDMA 5g/45e'
theshop,0.000521,,Other products,Services,'★ HULU PLUS ACCOUNT [LIFETIME+FREEBIE] ★'
drugs-total,0.009233,Drugs,Cannabis,Weed,'10 gr SOUR DIESEL Weed AAA+'
majorkey,0.001044,Drugs,Stimulants,Cocaine,'!!!!0.3g of the PUREST FISHSCALE COCAINE!!!!FREE SAMPLE!!!'
kerets,0.071641,Drugs,Cannabis,Hash,'100g High Hash Pollen from Morocco'
fakeid,0.110388,Drugs,Empathogens,MDMA,'Finnish passport'
krit-a-coca,0.128266,Drugs,Stimulants,Cocaine,'28g of Krit-A-Coca Expert Cocaine 85% - 90% '
galaxystore,0.027469,Drugs,Stimulants,Amphetamine,'⌛10g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛'
thevedor,0.110215,Drugs,Opiates,Heroin,'14g Purest Heroin #4 '
australianice,0.075745,Drugs,Stimulants,Cocaine,'3.5g Bolivian Fishscale Cocaine Imported Free Express + MBB'
thegermanguy2,0.01032,Drugs,Empathogens,Ecstasy,'►★ 25 ☆ Orange Owls ★ 240mg MDMA ☆ High Quality ★ Reagent Tested '
hollanpetters,0.036571,Other products,Self-defence,Guns and ammo,'Walther P22 Talo'
RROR
appleinc,0.012526,,Other products,Classifieds,'5 x $100 DOLLAR COUNTERFEIT, STRIP, PASS PEN TEST'
pharmroids,0.029749,Other products,Body building,Growth hormones,'Geriostim Aqua Pen 36iu - HGH - Thaiger'
nuuskatukku,0.044925,Drugs,Pharmacy,ADHD,'MEGA SUPER ALE Attentin 10 mg (30kpl 3 listaa)'
holloboss,0.041867,Other products,Services,Money,' Best Quality Dollar Notes 20x $100=2000'
hectorstuf,0.003848,Drugs,Pharmacy,Benzos,'bromazepam 30x6mg 30euro free shipping'
wendy,0.001046,Other products,Digital items,Erotica,'BiaggiVideos - [GAY PORN LIFETIME ACCOUNT]'
theshop,0.000312,,Other products,Digital items,'★ MAKE $350+/DAY || BUSTAMILL V2.3 ★'
dutch-quality,0.006192,Drugs,Stimulants,MDPV,'1 gr. MDPV Cristals'
dreamdoc,0.038725,Other products,Services,Money,' Super Best Quality counterfeit Notes 20x$50= $1000 Promotion!!'
wendy,0.001046,Other products,Digital items,Erotica,'Dagfs - [PORN LIFETIME ACCOUNT]'
steroidwarehouse,0.004232,Other products,Body building,Oral,'Tamoxifen (Nolvadex) - 50 tb/20 mg - Nas Pharma '
tdwolt61,0.090358,Drugs,Cannabis,Weed,'100g northern light special'
simon-labond,0.060707,Drugs,Empathogens,Ecstasy,'50x 200mg Orange Hearts Domestic USA!'
orangeone,0.002064,Other products,Paraphernalia,Needles,'10 units of 2/3ml. xyringes for I.V or intramuscle inject-10 free'
theshop,0.000103,,Other products,Services,'♕ The Secret ♕'
homodeiii,0.000257,Other products,Services,Hacking,'★ Crack the administrator password Windows 7,8,10 ★'
jesperjesper,0.219118,Drugs,Stimulants,Metamphetamine,'112G High Strength Crystal Meth'
bathramme,0.001784,Drugs,Pharmacy,Benzos,'6 x Medazepam 10mg by TEVA'
appleinc,0.008037,,Drugs,Pharmacy,'100 x 1mg Etizolam Pills Best Quality'
pharmroids,0.007411,Other products,Body building,Oral,'Dianoxyl 20 | Dianabol | 100 tabs (20 mg/tab) - Kalpa Pharma'
galaxystore,0.009475,Drugs,Stimulants,Cocaine,'1g Ultra Pure Fishscale Cocaine'
sorryforthat187,0.012263,Drugs,Cannabis,Weed,'Amnesia Haze 10 gr, high potent weed PROMO AKTION'
blue62,0.144122,Drugs,Stimulants,Metamphetamine,'7 GRAM --BLUE62 IMPORTED METH--14/09/17'
kvalitetsroyk123,0.120495,Drugs,Cannabis,Hash,'Custom for buyer'
fakemaster,0.00209,Other products,Services,Trafficking,'Around the world flights'
md,0.014403,Drugs,Dissociatives,Salvia,'Salvia Divinorum 20X extract - 5 GRAM'
dailyfix,0.002953,Drugs,Cannabis,Weed,'2g *** A+ Organic Outdoor White Widow Weed *** '
nuuskatukku2,0.002553,Drugs,Empathogens,Ecstasy,'Tesla Extacy 180mg (15€/1kpl)'
hotline24,0.070541,Drugs,Pharmacy,Benzos,'Apodorm 5mg Actavis x 100'
canagroup,0.006369,Drugs,Cannabis,Weed,'( 7 GRAMS ) Super Critical - TOP-SHELF WEED!! SUPER FLAVOR'
bathramme,0.002953,,Drugs,Opiates,'Tramadolor 200mg by Sandoz x10 pieces+10%EXTRA'
pachoherrera,0.051304,Drugs,Psychedelics,LSD,'250 X 2CB BLOTTERS'
moneylord12,0.049019,Other products,Services,Money,'100 x 20 Counterfeit Dollar Bills High Quality TOTAL 2000'
einsteinallbet,0.04284,Drugs,Stimulants,Metamphetamine,'custom for Aussieroo'
pharmshoppe,0.151323,Drugs,Pharmacy,Benzos,'1000x Xanax 2mg Bars'
dreamdoc,0.095522,Other products,Services,Money,'Super Best Quality counterfeit Notes 60x$50= $3000 Promotion!!'
theshop,0.000312,Other products,Digital items,Identity data,'★ uPLAY ACCOUNT [LIFETIME+FREEBIE] ★'
bugz-dw,0.05391,Drugs,Cannabis,Hash,'100g Hash du lapin !'
norwaystims,0.019283,,Drugs,Stimulants,'Lisdextroamfetamin 50mg 5 stk'
ganja-base,0.004902,Drugs,Stimulants,Cocaine,'0,5 gr. Colombian uncut pure Cocaine 89%'
viking_king,0.000013,Drugs,Cannabis,Weed,'FÅ BEDRE PRISER! SECRET SHOP - SEND OSS DIN WICKR ID/PROTONMAIL'
wooody,0.001046,Other products,Digital items,Erotica,'ViPissy.com - [LIFETIME PORN PREMIUM ACCOUNT]'
eri_k,0.002629,Drugs,Pharmacy,Sedatives,'LYRICA 300mg x2 + RIVATRIL 2mg x1'
cna,0.004921,Drugs,Opiates,Opium,'1g C.N.A's Persian Opium Strongest opium used by pharma co.'
md,0.005217,Other products,Digital items,Other digital,'Multi-Hacker | #1 Online Hacking Tool'
white-house,0.109979,Drugs,Stimulants,A-PVP,'100 gr. 4-CL-PVP Crystal'
dr-overdose,0.03013,Drugs,Stimulants,A-PVP,'A-PVP1.5g Testierä '
citra-world,0.036464,Drugs,Opiates,Fentanyl,'1 gram Benzodioxole fentanyl is a light yellow powder'
unique,0.024404,Drugs,Stimulants,Cocaine,'1000-1025mg Cocaine'
bookface,0.021145,Drugs,Stimulants,Cocaine,'.PURE.COCAINE.2G'
pol1,0.36429,Drugs,Cannabis,Synthetics,'Fub-amb Amb-fubinaca ★★★ shipping form EU ★★★ 1 kg'
citra-world,0.01677,Drugs,Opiates,Fentanyl,'1 gram Furanyl-fentanyl 99% pure USA Ship'
theshop,0.000312,,Other products,Digital items,'♕ [2017 - Updated] Full Carding Tutorial ♕'
fatfreddyscat,0.002479,Drugs,Cannabis,Edibles,'Fat Freddy's Dreamland Chocolate Sample Box'
holloboss,0.062843,Other products,Services,Money,' Best Ever Quality Dollar Notes 40 X 100= $4000'
ediblechef,0.003875,Drugs,Cannabis,Edibles,'20x 20mg Gummy Bears'
hollanpetters,0.041791,Other products,Self-defence,Guns and ammo,'44 Magnum 170135'
homeofdrugs,0.006067,Drugs,Stimulants,Cocaine,'0,5 gr uncut Cocaine flakes'
martell,0.00303,Drugs,Cannabis,Weed,'2g Amnesia Haze | AAAA Medical | FREE Next Day Delivery'
arnold,0.008988,Other products,Body building,Oral,'Mastabol 1x10ml 100mg'
zulu2u,0.000898,Drugs,Psychedelics,LSD,'Gamma Goblins LSD WoW 100-120ug'
theshop,0.000521,Other products,Digital items,Guides and tutorials,'★ ♕ PAYPAL MEGAPACK ♕ ★'
hollanpetters,0.001254,Other products,Self-defence,Sprays,'Pepper Spray-Very Strong! -40ml-'
the_therapeutic,0.014921,Drugs,Opiates,Heroin,'Heroin #4 x0.75G'
drugs-love,0.009244,Drugs,Stimulants,Metamphetamine,'1 Grams great quality Crystal Ice Meth'
kerets,0.03937,Drugs,Cannabis,Hash,'50g High Hash Pollen from Morocco'
kingofthetrill,0.210315,Drugs,Opiates,Fentanyl,'100 grams of U47700. FULL ESCROW'
pharmroids,0.00407,Other products,Body building,Testosterone,'Testosterone C | 5 x 1ml amp (200 mg/ml) - Balkan Pharmaceuticals'
md,0.140889,Drugs,Psychedelics,LSD,'LSD - Morning Star [125mcg] - 500 tabs'
sons-of-anarchi,0.003483,Drugs,Empathogens,MDMA,'25 pills 50% mdma 50% speed'
empireteam,0.009112,Drugs,Cannabis,Concentrates,'Nectar Stick Syringe Pineapple '
kymppi-maukkaat,0.023618,Drugs,Empathogens,MDMA,'2g MDMA-Kristallia'
bcdreamer,0.002403,Drugs,Cannabis,Weed,' 2 gr. Blue Dream AAAA+ indoor'
sakari,0.020653,Drugs,Cannabis,Weed,'customi'
dopeplanet,0.041985,Drugs,Opiates,Heroin,'5 gr. Heroin brown  (dark brown)'
dutch-quality,0.003612,Drugs,Stimulants,MDPV,'0,5 gr. MDPV Cristals'
funezone,0.025905,Drugs,Psychedelics,LSD,'50 x 210ug Charlie Brown High quality LSD '
dreamdoc,0.068414,Other products,Services,Money,' Super Best Quality counterfeit Notes 20x$100= $2000 Promotion!!'
pinkysplash,0.001043,Drugs,Pharmacy,Erectile dysfunction,'{PinkySplash PROMO} 3.0 grams of Avanafil Powder-=FREE SHIPPING=-'
yeticoolers,0.00064,,Other products,Digital items,'Twistys Account [LIFETIME + FREEBIES]'
theshop,0.000523,Other products,Digital items,Identity data,'♕ ZENMATE VPN PREMIUM ACCOUNT ♕'
bodega,0.043742,Drugs,Stimulants,Metamphetamine,' 28 gram Meth Crystal Meth'
theshop,0.000313,Other products,Services,n/a,'♕ Collection of Esoteric Ebooks ♕'
theconnection,0.016718,Drugs,Opiates,Oxycodone,'5x Roxy 30mg - Percocet - Roxicodone - Oxycodone'
cerberus,0.006562,Other products,Classifieds,Replicas,'Gucci Man Bag #2 '
wendy,0.001044,Other products,Digital items,Other digital,'ShemalePornStar.com - [SHEMALE PORN LIFETIME ACCOUNT]'
senaatintori,0.002465,Drugs,Cannabis,Weed,'1g White Rhino erittäin vahvaa kukintoa'
suomipotenssi,0.002193,Drugs,Cannabis,Weed,'★Wonder Woman★ Pussin pohjaa 1g.'
kingofdrugs,0.012826,Drugs,Empathogens,Ecstasy,'50 ECSTASY Pills - Hearts '
houseofdrugs,0.003334,Drugs,Stimulants,Amphetamine,'1.5g Speed Amphetamine 80-85% Pure - DRY -'
herbamedicus2,0.006454,Other products,Body building,Other injectables,'Pregnyl 5000iu hcg *Apteekki*'
RROR
happy-drugs,0.019644,Drugs,Stimulants,Cocaine,'2.5 Gr. pure uncut peruvian fishscale cocain 90%'
md,0.001043,Other products,Digital items,Ebooks,'The Best Method to Arrive Money With Website Niche '
uniqueuk2,0.220621,Drugs,Opiates,Fentanyl,'1000 CASLAVA fentanyl 500ug blotter FE'
mr-digital,0.013043,Other products,Digital items,Other digital,'CreditOne Credit Card $1000-$5000 Balance Login Details'
orangeone,0.004494,Drugs,Stimulants,Amphetamine,'FREE SHIPPING-DRY 2 Grams Superb SPEED powder Best quality DRY-'
steroidwarehouse,0.009957,Other products,Body building,Other injectables,'Winstrol Inject - 100 mg/ml/ 10 ml - Bioniche Pharma'
medicsnl,0.283029,Drugs,Cannabis,Hash,'500GR - KING MAROC HASH'
nextgeneration,0.015657,Drugs,Cannabis,Weed,'Spanish Lemon AAA+++ 14g FREE UK NDD'
mistagreenabis,0.037706,Drugs,Cannabis,Weed,'2 oz Super Sour Diesel greenhouse weed (56 g)'
kultaintopii,0.026057,Drugs,Psychedelics,LSD,'10x LSD  200 μg erittäin vahvaa lappua 20€/kpl'
theshop,0.000312,,Other products,Digital items,'♕ CC to PP The EASIEST and CLEANEST ♕'
nuuskatukku2,0.003191,Drugs,Pharmacy,Erectile dysfunction,'Sildenafil Sandoz 50mg (20€/4kpl)'
viking_king,0.09962,Drugs,Cannabis,Hash,'★★★★★LYS POLLEN HASJ ★★★★★ MYK OG GOD | TOPP KVALITET | 100G'
theshop,0.000103,,Other products,Services,'♕ Anarchyst's Coockbook (Updated) ♕'
stealthydrugs,0.12206,Drugs,Stimulants,Metamphetamine,'20 gr Pure CRYSTAL METH AAA+'
pachoherrera,0.001291,Drugs,Empathogens,MDMA,'☆ 1G Champagne MDMA PROMO ☆'
right3ous,0.048222,Drugs,Dissociatives,MXE / MXP,'3-Methoxyphencyclidine (3-MeO-PCP) ♝ 10g'
lobosuk,0.219332,Drugs,Cannabis,Weed,'500g of Amnesia Haze AAA High THC'
noogz,0.038849,Drugs,Empathogens,Ecstasy,'250x Goldbars Ecstasy mdma pill 160+ MG'
findrugs,0.002821,Drugs,Empathogens,Ecstasy,'220mg keltainen minioni 1 kpl'
topp-gear,0.081145,Drugs,Opiates,Heroin,'20 gr. Afghan Heroin TOP Quality'
dr-overdose,0.015257,Drugs,Psychedelics,LSD,'LSD ~220ug 5 Kpl '
hiro,0.003206,Drugs,Pharmacy,Nootropics,'10g Phenibut'
elpatron,0.083613,Drugs,Stimulants,Amphetamine,'500 gram Amphetamine'
star-drugs,0.005422,Drugs,Stimulants,Cocaine,'0.5 gr Peruvian flakes Cocaine 89%'
simon-labond,0.093155,Drugs,Opiates,Fentanyl,'1000x Fentanyl HCI Sublingual Geltabs 500ug'
joseph-barboza,0.006454,Drugs,Dissociatives,Ketamine,'★ 2.5 gram Original Indian S-Isomer Ketamine'
theshop,0.001046,,Other products,Digital items,'★PORN ACCOUNT★ PREMIUMGFS – Lifetime'
a-team,0.006454,Drugs,Pharmacy,Pain,'Gabapentin 600mg (Neurontin) 20kpl= 2 lätkää'
jesperjesper,0.175323,Drugs,Opiates,Heroin,'112G High Quality Pure Heroin GRADE #3 '
pokedexta,0.019363,Drugs,Empathogens,MDMA,'50 XTC Yellow Pikachu 210mg '
pharmshoppe,0.10436,Drugs,Opiates,Morphine,'100x 60mg Morphine Tablet * Like Heroin / Dope CHEAPEST !'
weed-depot,0.00577,Drugs,Cannabis,Weed,'5 gr. Killer Kush Weed Escrow '
bookface,0.041123,Drugs,Stimulants,Amphetamine,'28G Amphetamine Powder A.K.A Speed - BEST IN THE UK!!'
smokey-joe,0.005418,Drugs,Cannabis,Weed,'5 gram BIO OUTDOOR WHITE WIDOW'
funezone,0.006669,Drugs,Empathogens,Ecstasy,'10 x  Ecstasy  Nespresso  220mg strong'
wendy,0.001043,Other products,Digital items,Other digital,'HarmonyVision.stiffia.com – [PORN LIFETIME ACCOUNT]'
holloboss,0.026167,Other products,Services,Money,'  Quality Dollar Notes 10* $100=1000'
findrugs,0.003205,Other products,Classifieds,Replicas,'50€ seteli'
grantyourwish,0.000729,Other products,Digital items,Erotica,'★★★ Twistys Premium Porn Account ★ Lifetime Warranty ★★★'
empireteam,0.00597,Drugs,Cannabis,Concentrates,'Superman OG Live Resin 1 Gram'
holloboss,0.041867,Other products,Services,Money,'Best Quality Dollar Notes 20x $100=2000'
hollanpetters,0.031317,Other products,Self-defence,Guns and ammo,'Ruger 9E 4.14&quot; Semi-Automatic 9mm'
dope-mail-service,0.002838,Drugs,Cannabis,Weed,'2 gr. Super Silver Haze Weed AAA+ indoor'
bentso-team,0.005904,Drugs,Opiates,Buprenorphine,'Norspan/Buprenorphine 10mikrog/t/kpl'
topshelfnugs,0.004713,Drugs,Cannabis,Weed,'CANDY JACK *** 3.5 grams'
smart666tiger,0.0,Other products,Digital items,Credit card data,'Free Carding Tutorial 2017'
theshop,0.000522,Other products,Services,n/a,'★ BT SPORT PREMIUM ACCOUNT [LIFETIME+FREEBIE] ★'
appleinc,0.010438,,Drugs,Stimulants,'Modalert Modafinil 200mg - 100x'
lieferando,0.01475,Drugs,Cannabis,Weed,'10g ROYAL QUEEN - QUICK ONE WEED INDOOR GROW ★★ HIGH QUALITY ★★'
pur-sang,0.003848,Drugs,Opiates,Tramadol,'Tramal retard 100mg 5kpl'
greenjack,0.016758,Drugs,Cannabis,Weed,'Afghan Kush 20g/Outdoor/AAA/Free Shipping'
happygarden,0.000641,Drugs,Empathogens,Ecstasy,'3D domino pills''  220mg  NEW  !!!     1 PILLS'
captain_kirk,0.000103,Other products,Digital items,Ebooks,'How To Tap The Incredible Secret Powers Of Your Mind'
drugs-evil,0.129083,Drugs,Stimulants,Amphetamine,'500 GR DRY SPEED DUCTH VERY STRONG '
mistagreenabis,0.037706,Drugs,Cannabis,Weed,'2 strain combination #1 (56 g): Purple Dream &amp; Fire OG'
mistejrobbot,0.001151,Other products,Digital items,Other digital,'Premium Accounts Generator - Netflix ► Spotify ► UFC ► IPVANISH '
canadianpharmacy,0.00314,,Drugs,Pharmacy,'[US to US] FULL ESCROW 1 BOTTLE OF VPXL  $11.99'
noogz,0.115818,Drugs,Empathogens,Ecstasy,'1000 heineken.xtc 220mg'
pachoherrera,0.006454,Drugs,Psychedelics,2C-x,'☆ 1G WHITE/BROWN 2-CB POWDER ☆'
willytony,0.083259,Other products,Services,Money,'100x20 EURO FAKE NOTES HIGH QUALITY'
smart666tiger,0.012836,Other products,Services,Trafficking,'★ ★ ★ Bank of America Login With 5000$ Ready to cashout ★ ★ ★'
highqualitytrip,0.016731,Drugs,Empathogens,Ecstasy,'100 X HANDGRENADE 140MG NET CONTENT MDMA'
md,0.003443,Other products,Cannabis growing,Seeds,'Gorilla Glue Auto - [2 SEEDS] [FEMINIZED] [GIFT]'
dope-deal,0.127188,Drugs,Stimulants,2-FMA / 4-FA,'250 gr. 4-MMC, MEOW MEOW, MEPHEDRONE'
dreamdoc,0.130374,Other products,Services,Money,'Super Best Quality counterfeit Notes 500x$10= $5000 Promotion'
vaiue-iucid,0.116355,Drugs,Psychedelics,LSD,'100 x 200-225ug LSD Just Smile LSD Blotter'
kerets,0.013465,Drugs,Opiates,Oxycodone,'OxyCodone / OxyContin 120mg x 2 Tablets'
sons-of-anarchi,0.00645,Drugs,Stimulants,Cocaine,'25 g Lidocaine hydrochloride 100.09% pure---free shiping---'
coin2drugs,0.038721,Drugs,Cannabis,Weed,'50 gr. Great White Shark AAA+ indoor Weed'
holloboss,0.026167,Other products,Services,Money,' Quality Dollar Notes 10X $100=1000'
ksanori,0.179362,Drugs,Stimulants,Cocaine,'Kokaiini 10g'
dreamdoc,0.068414,Other products,Services,Money,'Super Best Quality counterfeit Notes 100x$20= $2000 Promotion'
smart666tiger,0.000769,Other products,Services,Money,'Guide to Making Money Scamming'
appleinc,0.008869,Other products,Classifieds,Replicas,'5 x €50 Euro Counterfeit Notes (Very Good Quality)'
the-scurvy-crew,0.001749,Drugs,Cannabis,Hash,'1G Ketama Polm ~ FE PRICE ~'
canadianpharmacy,0.002616,Drugs,Opiates,Tramadol,'[USA to USA] 10 pills Tramadol 100mg ONLY 9.9$ usd ULTRAM TopTram'
tranquilandia02,0.006477,Drugs,Cannabis,Concentrates,'1 gram Super Silver Haze Shatter '
thehappycrew,0.026955,Drugs,Cannabis,Concentrates,'3x10ml 21% CBD OIL +THC &lt;3% FREE SHIPPING *FE'
hollanpetters,0.064107,Other products,Self-defence,Guns and ammo,'G17 Gen 4 Davidson Special Edition'
pharmroids,0.003235,Other products,Body building,Oral,'Danabol/Dianabol 10 | 60 tabs (10 mg/tab) - Balkan Pharmaceutical'
captain_kirk,0.000103,Other products,Digital items,Ebooks,'Drugs 2.0: The Web Revolution That's Changing How the World Gets '
burningman,0.071383,Drugs,Psychedelics,LSD,'288 x 260ug LSD Green-Dessert clean Acid Hits'
salamanca,0.014123,Drugs,Cannabis,Weed,'5g AMNESIA LEMON [sativa]'
pienipilvipuoti,0.01419,Drugs,Cannabis,Weed,' Critical Kush 5g '
theshop,0.000208,Other products,Services,n/a,'♕ INSTAGRAM Money Making METHOD $$ + Growing Advice! ♕'
RROR
highqualitytrip,0.350734,Drugs,Empathogens,Ecstasy,'3000 X HANDGRENADE 140MG NET CONTENT MDMA'
heisenbarg,0.00597,Drugs,Empathogens,MDMA,'1g MDMA 84% Amsterdam'
poison-store,0.011155,Drugs,Cannabis,Weed,'10 gr. White Widow Weed Dutch Quality indoor'
bcbudking,0.018762,Drugs,Cannabis,Weed,'Tripple Cheese 28g - 1oz *Indoor AAA *CANADA ONLY- XpressPost'
cerberus,0.003281,Other products,Classifieds,Replicas,'Abercrombie &amp; Fitch Grey Long Sleeve #10 '
zulu2u,0.0,Drugs,Psychedelics,DOx,'[Free Samples] 1.4mg GammaGoblin DOB tabs'
nl-airline,0.090133,Other products,Self-defence,Guns and ammo,'Walther PPQ FE / FULL ESCROW'
extramoney,0.16075,Drugs,Cannabis,Weed,'250 gr. Mohan Ram, indoor, organic'
idealpills,0.060539,Drugs,Pharmacy,Benzos,'525x Valium 10 MG Pills (Loose)'
acab840,0.055635,Drugs,Opiates,Oxycodone,'[EXTREME DISCOUNT] OXYCONTIN 80MG MUNDIPHARMA -28 TABS-'
mistagreenabis,0.06232,Drugs,Cannabis,Weed,'QP Variety-Pack #1: Bubba Kush, Purple Dream, Sweet Kush, Fire OG'
theconnection,0.001045,Drugs,Stimulants,Cocaine,'10g Bolivian Mother-Of-Pearl cocaine'
legalizewid,0.240736,Drugs,Cannabis,Weed,'512g of Top Shelf White Widow Grade A++++ PREMIUM WEED'
drugs-evil,0.003485,Drugs,Cannabis,Hash,'3 GR HASH DU MAROC COMERS A+'
the-scurvy-crew,0.001765,Drugs,Cannabis,Hash,'1G Hindu Kush (Indica) ~ ESCROW PRICE ~'
dutchdreams,0.059686,Drugs,Cannabis,Weed,'GREEN GOLD 50 GRAM freeshipping'
viking_king,0.037241,Drugs,Pharmacy,Erectile dysfunction,'KAMAGRA 100mg - 50stk'
theshop,0.000208,Other products,Digital items,Ebooks,'♕ AK-47 Kalashnikov: GUIDES MEGAPACK ♕'
arnold,0.007054,Other products,Body building,Oral,'Metandienone 50tabs/20mg *(UUTUS!)'
dutch-quality,0.081064,Drugs,Empathogens,Ecstasy,'200 x 250mg Green Audemars Piquet Dutch XTC.'
herboriste,0.025643,Other products,Services,Fake IDs,'Faux Chèques de banque Français'
kuliacan,0.002324,,Drugs,Cannabis,'2G Orange Bud'
happygarden,0.001924,Drugs,Empathogens,MDMA,'DUTCH SPEED 74% PURE 5GR'
thegermanguy2,0.00387,Drugs,Empathogens,Ecstasy,'►★ 5 ☆ Legomänner ★ 180mg MDMA ☆ High Quality ★ Reagent Tested '
var462,0.000209,,Other products,Digital items,'Hacking Guide From Being An Noob To Becoming An Professional Hack'
dope-steve,0.009939,Drugs,Cannabis,Weed,'10 gr. BLUEBERRY NORTHERN LIGHTS AAA+'
md,0.026091,Drugs,Psychedelics,LSD,'LSD - Goblin's Den [200mcg] - 50 tabs'
weed-depot,0.005387,Drugs,Stimulants,Cocaine,'0.5 gr Bolivian Clean Uncut Cocaine'
md,0.000103,Other products,Digital items,Other digital,'FaceDominator v3.0.1.4 (2017) [FAST SHIPPING]'
thehappycrew,0.003227,Other products,Cannabis growing,Seeds,'5 PROFESSIONAL CANNABIS SEEDS *AK-47 Feminized Autoflower'
diilahfin,0.012185,,Drugs,Opiates,'Oxynorm 10mg 10kpl ★SUOMIAPTEEKKI★'
harrispowell,0.015151,Drugs,Empathogens,MDA / MDAI,'50 x 200ug Pink-Floyd Girls Blotters LSD 99% LSD crystals'
misterpills,0.004713,Drugs,Empathogens,MDMA,'8MG DILAUDID TABLETS'
star-club,0.004776,Drugs,Psychedelics,LSD,'6 x180ug Janis Joplin Blotter'
homodeiii,0.000257,Other products,Services,Hacking,'★ Pack Rats and botnets★ '
johndelasvegas,0.010257,Drugs,Cannabis,Weed,'Pressed Super Lemon Haze Skuff X4'
platinum45,0.00595,Other products,Self-defence,Guns and ammo,'200 rounds - Winchestor 9mm 124 grain FMJ ammo - USA or Int Ship'
citra-world,0.00719,Drugs,Stimulants,A-PVP,' 2gram 4-FPD PURE 99% crystal Ship from EU'
orangeone,0.011542,Drugs,Stimulants,Amphetamine,'FREE SHIP-DRY 5 Grams Superb SPEED powder Best quality NEW BATCH-'
hollanpetters,0.078366,Other products,Self-defence,Guns and ammo,'Colt Wiley Clapp Government Model 1911'
hollanpetters,0.09416,Other products,Self-defence,Guns and ammo,'COLT TALO GOVERNMENT MODEL .45 ACP PISTOL FINISHED IN'
mikamis-mb,0.008337,,Other products,Self-defence,'MOBILE PHONE TAZER 8000000 VOLTS'
hollanpetters,0.104487,Other products,Self-defence,Guns and ammo,'H&amp;K MODEL SP5K 9 MM PISTOL'
tollanpey,0.020897,Drugs,Pharmacy,Benzos,'2 mg Xanax bars x300'
qzfwrty,0.025679,Drugs,Opiates,Oxycodone,'1gram Oxycodone Raw Powder 99% Purity CANADA / USA Ship'
pur-sang,0.013467,Drugs,Opiates,Buprenorphine,'Suboxone 2x2mg ja 2x8mg'
matt1034,0.078286,Other products,Self-defence,Guns and ammo,'Custom Listing for 2Fast'
katkosajatus,0.01419,Drugs,Pharmacy,Benzos,'Tramal 150mg 30kpl (Suomen Apteekista!)'
escapeservice,0.029447,Drugs,Cannabis,Concentrates,'3g Lemon Kush ✪Totem Fire✪ AAAA+'
leeroyju,0.003225,Drugs,Stimulants,Amphetamine,'LeeRoy Speed Paste 70% 10g'
the-scurvy-crew,0.039853,Drugs,Cannabis,Hash,'50G Ketama Sputnik (Sativa) ~ FE PRICE ~'
